ID|RawShares|RawUsage|NormShares|NormUsage
115263|1|12|0.000000|0.000000
129329|1|4903156573|0.000000|0.000081
129330|1|0|0.000000|0.000000
166410|1|0|0.000000|0.000000
166411|1|6663|0.000000|0.000000
3191|1|0|0.000000|0.000000
7456|1|0|0.000000|0.000000
60196|1|0|0.000000|0.000000
60197|1|0|0.000000|0.000000
125649|0|0|0.000000|0.000000
125650|0|0|0.000000|0.000000
3192|1|0|0.000000|0.000000
7457|1|0|0.000000|0.000000
108531|0|0|0.000000|0.000000
108532|0|0|0.000000|0.000000
125823|0|0|0.000000|0.000000
125824|0|0|0.000000|0.000000
116682|1|0|0.000000|0.000000
116683|1|0|0.000000|0.000000
3193|0|0|0.000000|0.000000
7458|0|0|0.000000|0.000000
96955|0|0|0.000000|0.000000
96956|0|0|0.000000|0.000000
3194|0|0|0.000000|0.000000
7459|0|0|0.000000|0.000000
75771|1|0|0.000000|0.000000
75772|1|0|0.000000|0.000000
173861|1|0|0.000000|0.000000
173862|1|0|0.000000|0.000000
110221|1|6519382186|0.000000|0.000108
110222|1|0|0.000000|0.000000
57915|182881|182366485629|0.001648|0.003026
57916|1|0|0.000000|0.000000
72496|0|0|0.000000|0.000000
72494|0|0|0.000000|0.000000
116407|1|30238|0.000000|0.000000
116408|1|0|0.000000|0.000000
44585|1|0|0.000000|0.000000
44590|1|0|0.000000|0.000000
158964|1|0|0.000000|0.000000
158965|1|0|0.000000|0.000000
3195|1|0|0.000000|0.000000
7460|1|0|0.000000|0.000000
149773|0|0|0.000000|0.000000
149774|0|0|0.000000|0.000000
3196|0|0|0.000000|0.000000
7461|0|0|0.000000|0.000000
3197|1|0|0.000000|0.000000
7462|1|0|0.000000|0.000000
3199|1|0|0.000000|0.000000
7464|1|0|0.000000|0.000000
113060|1|0|0.000000|0.000000
113061|1|0|0.000000|0.000000
109554|1|0|0.000000|0.000000
109555|1|0|0.000000|0.000000
158919|1|0|0.000000|0.000000
158920|1|0|0.000000|0.000000
88824|1|0|0.000000|0.000000
88825|1|0|0.000000|0.000000
154029|1|0|0.000000|0.000000
154030|1|0|0.000000|0.000000
109448|0|0|0.000000|0.000000
109449|0|0|0.000000|0.000000
188747|1|0|0.000000|0.000000
188748|1|0|0.000000|0.000000
147161|1|0|0.000000|0.000000
147162|1|0|0.000000|0.000000
139352|1|0|0.000000|0.000000
139353|1|0|0.000000|0.000000
191967|1|0|0.000000|0.000000
191968|1|0|0.000000|0.000000
86215|0|0|0.000000|0.000000
86216|0|0|0.000000|0.000000
130212|1|909807|0.000000|0.000000
130213|1|0|0.000000|0.000000
3201|1|0|0.000000|0.000000
7466|1|0|0.000000|0.000000
3203|1|0|0.000000|0.000000
7468|1|0|0.000000|0.000000
129953|1|97516204|0.000000|0.000002
129954|11617|1893282038|0.000105|0.000031
3204|1|2515100821|0.000000|0.000042
7469|1|0|0.000000|0.000000
141479|1|137584691|0.000000|0.000002
141480|1|1734125|0.000000|0.000000
3206|0|0|0.000000|0.000000
7471|0|0|0.000000|0.000000
3207|0|0|0.000000|0.000000
7472|0|0|0.000000|0.000000
95416|0|0|0.000000|0.000000
95417|0|0|0.000000|0.000000
76317|1|68883238|0.000000|0.000001
76318|1|0|0.000000|0.000000
106182|0|0|0.000000|0.000000
106183|0|0|0.000000|0.000000
169886|1|0|0.000000|0.000000
169887|1|0|0.000000|0.000000
76331|1|0|0.000000|0.000000
76328|1|0|0.000000|0.000000
151631|0|0|0.000000|0.000000
151632|0|0|0.000000|0.000000
165657|1|247|0.000000|0.000000
165658|1|0|0.000000|0.000000
3209|1|37142|0.000000|0.000000
7474|1|8711|0.000000|0.000000
3210|1|0|0.000000|0.000000
7475|1|0|0.000000|0.000000
165761|1|0|0.000000|0.000000
165762|1|0|0.000000|0.000000
105490|1|0|0.000000|0.000000
105491|1|0|0.000000|0.000000
180227|1|0|0.000000|0.000000
180228|1|0|0.000000|0.000000
55540|0|0|0.000000|0.000000
55541|0|0|0.000000|0.000000
3211|1|1076717357|0.000000|0.000018
7476|1|0|0.000000|0.000000
3212|1|0|0.000000|0.000000
7477|1|0|0.000000|0.000000
50373|1|27724647|0.000000|0.000000
50374|1|689471|0.000000|0.000000
3213|1|0|0.000000|0.000000
7478|1|0|0.000000|0.000000
3214|1|0|0.000000|0.000000
7479|1|0|0.000000|0.000000
165112|1|11512694|0.000000|0.000000
165113|1|0|0.000000|0.000000
51027|1|198665774|0.000000|0.000003
51029|1|659110851|0.000000|0.000011
150855|0|0|0.000000|0.000000
150856|0|0|0.000000|0.000000
185487|1|214405|0.000000|0.000000
185488|1|0|0.000000|0.000000
111170|0|0|0.000000|0.000000
111171|0|0|0.000000|0.000000
91360|0|0|0.000000|0.000000
91361|0|0|0.000000|0.000000
3217|1|18910|0.000000|0.000000
7482|1|0|0.000000|0.000000
131781|1|0|0.000000|0.000000
131782|1|0|0.000000|0.000000
52143|0|0|0.000000|0.000000
52147|0|0|0.000000|0.000000
165557|1|0|0.000000|0.000000
165558|1|0|0.000000|0.000000
3218|1|366447006|0.000000|0.000006
7483|1|0|0.000000|0.000000
54048|1|0|0.000000|0.000000
54051|1|0|0.000000|0.000000
134487|1|270849195|0.000000|0.000004
134488|1|620570|0.000000|0.000000
79312|0|0|0.000000|0.000000
79313|0|0|0.000000|0.000000
183993|1|0|0.000000|0.000000
183994|1|0|0.000000|0.000000
3220|1|0|0.000000|0.000000
7485|1|0|0.000000|0.000000
138970|0|0|0.000000|0.000000
138971|0|0|0.000000|0.000000
185244|1|0|0.000000|0.000000
185245|1|0|0.000000|0.000000
3221|1|7179164|0.000000|0.000000
7486|1|1364617512|0.000000|0.000023
39050|1|0|0.000000|0.000000
39052|1|0|0.000000|0.000000
3223|0|0|0.000000|0.000000
7488|0|0|0.000000|0.000000
139292|1|5679363879|0.000000|0.000094
139293|11617|25312317534|0.000105|0.000420
74820|1|0|0.000000|0.000000
74819|1|0|0.000000|0.000000
39068|0|0|0.000000|0.000000
39070|0|0|0.000000|0.000000
3225|1|0|0.000000|0.000000
7490|1|0|0.000000|0.000000
3226|0|0|0.000000|0.000000
7491|0|0|0.000000|0.000000
3227|0|0|0.000000|0.000000
7492|0|0|0.000000|0.000000
80742|1|0|0.000000|0.000000
80741|1|0|0.000000|0.000000
190113|1|0|0.000000|0.000000
190114|1|0|0.000000|0.000000
3229|1|0|0.000000|0.000000
7494|1|0|0.000000|0.000000
3230|1|441557547|0.000000|0.000007
7495|1|0|0.000000|0.000000
3231|0|0|0.000000|0.000000
7496|0|0|0.000000|0.000000
184173|1|0|0.000000|0.000000
184174|1|0|0.000000|0.000000
3232|0|0|0.000000|0.000000
7497|0|0|0.000000|0.000000
3234|1|0|0.000000|0.000000
7499|1|0|0.000000|0.000000
3235|1|12538241|0.000000|0.000000
7500|1|0|0.000000|0.000000
3236|0|0|0.000000|0.000000
7501|0|0|0.000000|0.000000
99364|0|0|0.000000|0.000000
99365|0|0|0.000000|0.000000
187744|1|0|0.000000|0.000000
187745|1|0|0.000000|0.000000
116141|1|0|0.000000|0.000000
116142|1|0|0.000000|0.000000
108326|1|0|0.000000|0.000000
108327|1|0|0.000000|0.000000
76066|1|0|0.000000|0.000000
76067|1|0|0.000000|0.000000
62965|0|0|0.000000|0.000000
62966|0|0|0.000000|0.000000
46635|1|0|0.000000|0.000000
46636|1|0|0.000000|0.000000
3239|1|0|0.000000|0.000000
7504|1|0|0.000000|0.000000
158222|1|0|0.000000|0.000000
158223|1|0|0.000000|0.000000
177868|1|0|0.000000|0.000000
177869|1|0|0.000000|0.000000
162239|1|0|0.000000|0.000000
162240|1|0|0.000000|0.000000
126463|1|3489|0.000000|0.000000
126464|1|4846143|0.000000|0.000000
125322|0|0|0.000000|0.000000
125323|0|0|0.000000|0.000000
117518|0|0|0.000000|0.000000
117519|0|0|0.000000|0.000000
69955|0|0|0.000000|0.000000
69954|0|0|0.000000|0.000000
3244|1|0|0.000000|0.000000
7509|1|0|0.000000|0.000000
126314|0|0|0.000000|0.000000
126315|0|0|0.000000|0.000000
3245|0|0|0.000000|0.000000
7510|0|0|0.000000|0.000000
106176|1|0|0.000000|0.000000
106177|1|0|0.000000|0.000000
185172|1|0|0.000000|0.000000
185173|1|0|0.000000|0.000000
3246|0|0|0.000000|0.000000
7511|0|0|0.000000|0.000000
3247|1|0|0.000000|0.000000
7512|1|0|0.000000|0.000000
95918|1|0|0.000000|0.000000
95919|1|0|0.000000|0.000000
61591|0|0|0.000000|0.000000
61593|0|0|0.000000|0.000000
137130|1|3671062831|0.000000|0.000061
137131|1|2319143|0.000000|0.000000
174130|1|0|0.000000|0.000000
174131|1|0|0.000000|0.000000
81277|1|0|0.000000|0.000000
81279|1|0|0.000000|0.000000
3250|1|15552674|0.000000|0.000000
7515|1|0|0.000000|0.000000
186150|1|0|0.000000|0.000000
186151|1|0|0.000000|0.000000
119044|0|0|0.000000|0.000000
119045|0|0|0.000000|0.000000
3251|1|0|0.000000|0.000000
7516|1|0|0.000000|0.000000
3252|1|0|0.000000|0.000000
7517|1|0|0.000000|0.000000
3253|0|0|0.000000|0.000000
7518|0|0|0.000000|0.000000
3254|1|0|0.000000|0.000000
7519|1|0|0.000000|0.000000
3255|1|808057|0.000000|0.000000
7520|1|0|0.000000|0.000000
184429|1|0|0.000000|0.000000
184430|1|0|0.000000|0.000000
141692|1|0|0.000000|0.000000
141693|1|0|0.000000|0.000000
147252|1|3104829073|0.000000|0.000052
147253|11617|101411021|0.000105|0.000002
141151|0|0|0.000000|0.000000
141152|0|0|0.000000|0.000000
3257|1|19976500|0.000000|0.000000
7522|1|0|0.000000|0.000000
61087|0|0|0.000000|0.000000
61088|0|0|0.000000|0.000000
3259|1|0|0.000000|0.000000
7524|1|0|0.000000|0.000000
58769|1|0|0.000000|0.000000
58770|1|0|0.000000|0.000000
3260|1|0|0.000000|0.000000
7525|1|0|0.000000|0.000000
3261|1|0|0.000000|0.000000
7526|1|0|0.000000|0.000000
161375|1|0|0.000000|0.000000
161376|1|0|0.000000|0.000000
155801|1|0|0.000000|0.000000
155802|1|0|0.000000|0.000000
3262|1|0|0.000000|0.000000
7527|1|0|0.000000|0.000000
163654|1|0|0.000000|0.000000
163655|1|0|0.000000|0.000000
65140|0|0|0.000000|0.000000
65141|0|0|0.000000|0.000000
102075|1|0|0.000000|0.000000
102076|1|0|0.000000|0.000000
117426|1|0|0.000000|0.000000
117427|1|143188463|0.000000|0.000002
3263|1|0|0.000000|0.000000
7528|1|0|0.000000|0.000000
99653|0|0|0.000000|0.000000
99654|0|0|0.000000|0.000000
71797|0|0|0.000000|0.000000
71794|0|0|0.000000|0.000000
64130|1|0|0.000000|0.000000
64131|1|0|0.000000|0.000000
3264|1|0|0.000000|0.000000
7529|1|0|0.000000|0.000000
103295|1|0|0.000000|0.000000
103296|1|0|0.000000|0.000000
3266|1|0|0.000000|0.000000
7531|1|0|0.000000|0.000000
3267|1|0|0.000000|0.000000
7532|1|0|0.000000|0.000000
185731|1|0|0.000000|0.000000
185732|1|0|0.000000|0.000000
120814|1|13108|0.000000|0.000000
120815|1|0|0.000000|0.000000
3268|1|0|0.000000|0.000000
7533|1|0|0.000000|0.000000
3270|1|0|0.000000|0.000000
7535|1|0|0.000000|0.000000
3272|1|0|0.000000|0.000000
7537|1|237|0.000000|0.000000
48145|1|3|0.000000|0.000000
48148|1|0|0.000000|0.000000
3273|1|0|0.000000|0.000000
7538|1|0|0.000000|0.000000
91990|1|25901|0.000000|0.000000
91991|1|0|0.000000|0.000000
3274|1|0|0.000000|0.000000
7539|1|0|0.000000|0.000000
95788|1|0|0.000000|0.000000
95789|1|0|0.000000|0.000000
102790|0|0|0.000000|0.000000
102791|0|0|0.000000|0.000000
151573|0|0|0.000000|0.000000
151574|0|0|0.000000|0.000000
3275|1|0|0.000000|0.000000
7540|1|0|0.000000|0.000000
3276|1|4543005|0.000000|0.000000
7541|1|0|0.000000|0.000000
3277|1|25363|0.000000|0.000000
7542|1|0|0.000000|0.000000
3278|1|10752117|0.000000|0.000000
7543|1|73989|0.000000|0.000000
3279|1|192316314|0.000000|0.000003
7544|11617|17743766214|0.000105|0.000294
110404|1|0|0.000000|0.000000
110405|1|0|0.000000|0.000000
3280|1|0|0.000000|0.000000
7545|1|0|0.000000|0.000000
175779|1|0|0.000000|0.000000
175780|1|0|0.000000|0.000000
38351|0|0|0.000000|0.000000
38354|0|0|0.000000|0.000000
3281|1|0|0.000000|0.000000
7546|1|0|0.000000|0.000000
163006|0|0|0.000000|0.000000
163007|0|0|0.000000|0.000000
137922|0|0|0.000000|0.000000
137923|0|0|0.000000|0.000000
3282|1|0|0.000000|0.000000
7547|1|0|0.000000|0.000000
3283|0|0|0.000000|0.000000
7548|0|0|0.000000|0.000000
3284|1|0|0.000000|0.000000
7549|1|0|0.000000|0.000000
178551|1|0|0.000000|0.000000
178552|1|0|0.000000|0.000000
3285|0|0|0.000000|0.000000
7550|0|0|0.000000|0.000000
169759|1|0|0.000000|0.000000
169760|1|70396|0.000000|0.000000
3287|0|0|0.000000|0.000000
7552|0|0|0.000000|0.000000
3289|0|0|0.000000|0.000000
7554|0|0|0.000000|0.000000
177807|1|27517|0.000000|0.000000
177808|1|35548233|0.000000|0.000001
120695|0|0|0.000000|0.000000
120696|0|0|0.000000|0.000000
3291|1|0|0.000000|0.000000
7556|1|0|0.000000|0.000000
168218|1|0|0.000000|0.000000
168219|1|0|0.000000|0.000000
76537|0|0|0.000000|0.000000
76536|0|0|0.000000|0.000000
120540|0|0|0.000000|0.000000
120541|0|0|0.000000|0.000000
3293|1|0|0.000000|0.000000
7558|1|0|0.000000|0.000000
119156|0|0|0.000000|0.000000
119157|0|0|0.000000|0.000000
182939|1|34|0.000000|0.000000
182940|1|0|0.000000|0.000000
3294|1|167441|0.000000|0.000000
7559|1|0|0.000000|0.000000
80908|1|0|0.000000|0.000000
80910|1|0|0.000000|0.000000
3295|1|887167|0.000000|0.000000
7560|1|162780|0.000000|0.000000
185823|1|0|0.000000|0.000000
185824|1|0|0.000000|0.000000
3296|1|0|0.000000|0.000000
7561|1|0|0.000000|0.000000
88452|1|0|0.000000|0.000000
88453|1|0|0.000000|0.000000
3297|1|0|0.000000|0.000000
7562|1|0|0.000000|0.000000
177301|1|0|0.000000|0.000000
177302|1|0|0.000000|0.000000
3298|1|0|0.000000|0.000000
7563|1|0|0.000000|0.000000
179942|1|0|0.000000|0.000000
179943|1|0|0.000000|0.000000
3299|1|0|0.000000|0.000000
7564|1|0|0.000000|0.000000
3300|182881|145580255490|0.001648|0.002415
7565|1|7662160|0.000000|0.000000
139677|1|6|0.000000|0.000000
139678|1|0|0.000000|0.000000
147519|1|1952|0.000000|0.000000
147520|11617|13173932|0.000105|0.000000
126066|0|0|0.000000|0.000000
126067|0|0|0.000000|0.000000
38352|1|0|0.000000|0.000000
38355|1|0|0.000000|0.000000
175511|1|0|0.000000|0.000000
175512|1|0|0.000000|0.000000
125328|1|4|0.000000|0.000000
125329|1|0|0.000000|0.000000
61402|182881|36320045042|0.001648|0.000603
61403|11617|456648815|0.000105|0.000008
3304|0|0|0.000000|0.000000
7569|0|0|0.000000|0.000000
3305|0|0|0.000000|0.000000
7570|0|0|0.000000|0.000000
125012|182881|151395774414|0.001648|0.002512
125013|1|0|0.000000|0.000000
3306|1|0|0.000000|0.000000
7571|1|0|0.000000|0.000000
70115|1|0|0.000000|0.000000
70116|1|0|0.000000|0.000000
109031|0|0|0.000000|0.000000
109032|0|0|0.000000|0.000000
65552|0|0|0.000000|0.000000
65553|0|0|0.000000|0.000000
121134|1|12773219|0.000000|0.000000
121135|1|1210670|0.000000|0.000000
125085|0|0|0.000000|0.000000
125086|0|0|0.000000|0.000000
102613|1|0|0.000000|0.000000
102614|1|0|0.000000|0.000000
158988|1|0|0.000000|0.000000
158989|1|0|0.000000|0.000000
124518|1|0|0.000000|0.000000
124519|1|0|0.000000|0.000000
3309|1|0|0.000000|0.000000
7574|1|0|0.000000|0.000000
3310|1|0|0.000000|0.000000
7575|1|0|0.000000|0.000000
119710|0|0|0.000000|0.000000
119711|0|0|0.000000|0.000000
166481|1|0|0.000000|0.000000
166482|1|0|0.000000|0.000000
122268|0|0|0.000000|0.000000
122269|0|0|0.000000|0.000000
186845|1|0|0.000000|0.000000
186846|1|129290484|0.000000|0.000002
178252|1|0|0.000000|0.000000
178253|1|0|0.000000|0.000000
3312|1|123027380|0.000000|0.000002
7577|1|0|0.000000|0.000000
139280|1|0|0.000000|0.000000
139281|1|37042|0.000000|0.000000
126987|0|0|0.000000|0.000000
126988|0|0|0.000000|0.000000
155251|1|0|0.000000|0.000000
155252|1|0|0.000000|0.000000
40855|1|16993550|0.000000|0.000000
40856|1|0|0.000000|0.000000
104484|0|0|0.000000|0.000000
104485|0|0|0.000000|0.000000
153948|1|0|0.000000|0.000000
153949|1|115872927|0.000000|0.000002
44316|0|0|0.000000|0.000000
44317|0|0|0.000000|0.000000
51542|1|0|0.000000|0.000000
51545|1|0|0.000000|0.000000
188542|1|0|0.000000|0.000000
188543|1|0|0.000000|0.000000
162698|1|0|0.000000|0.000000
162699|1|0|0.000000|0.000000
159199|0|0|0.000000|0.000000
159200|0|0|0.000000|0.000000
3314|1|0|0.000000|0.000000
7579|1|0|0.000000|0.000000
57453|1|0|0.000000|0.000000
57454|1|0|0.000000|0.000000
129609|1|0|0.000000|0.000000
129610|1|0|0.000000|0.000000
87512|0|0|0.000000|0.000000
87513|0|0|0.000000|0.000000
147438|1|0|0.000000|0.000000
147439|1|0|0.000000|0.000000
3316|1|0|0.000000|0.000000
7581|1|0|0.000000|0.000000
3317|1|0|0.000000|0.000000
7582|1|0|0.000000|0.000000
158902|1|0|0.000000|0.000000
158903|1|0|0.000000|0.000000
3319|1|6862595224|0.000000|0.000114
7584|1|0|0.000000|0.000000
143698|0|0|0.000000|0.000000
143699|0|0|0.000000|0.000000
99471|1|2655208260|0.000000|0.000044
99472|1|1880903|0.000000|0.000000
3320|1|855232193|0.000000|0.000014
7585|1|0|0.000000|0.000000
130574|1|642532446|0.000000|0.000011
130575|1|0|0.000000|0.000000
58232|0|0|0.000000|0.000000
58233|0|0|0.000000|0.000000
3321|1|0|0.000000|0.000000
7586|1|0|0.000000|0.000000
3322|0|0|0.000000|0.000000
7587|0|0|0.000000|0.000000
136774|1|0|0.000000|0.000000
136775|1|0|0.000000|0.000000
3324|0|0|0.000000|0.000000
7589|0|0|0.000000|0.000000
92494|1|0|0.000000|0.000000
92495|1|0|0.000000|0.000000
138724|0|0|0.000000|0.000000
138725|0|0|0.000000|0.000000
3326|1|87041774|0.000000|0.000001
7591|1|31327|0.000000|0.000000
3327|1|197|0.000000|0.000000
7592|1|13|0.000000|0.000000
3328|1|0|0.000000|0.000000
7593|1|0|0.000000|0.000000
3329|1|0|0.000000|0.000000
7594|1|0|0.000000|0.000000
3331|1|0|0.000000|0.000000
7596|1|0|0.000000|0.000000
76429|1|5635177|0.000000|0.000000
76431|1|12111484|0.000000|0.000000
123908|0|0|0.000000|0.000000
123909|0|0|0.000000|0.000000
3335|0|0|0.000000|0.000000
7600|0|0|0.000000|0.000000
3336|1|2457978|0.000000|0.000000
7601|1|0|0.000000|0.000000
93127|1|38471|0.000000|0.000000
93128|1|3569839855|0.000000|0.000059
172751|1|0|0.000000|0.000000
172752|1|0|0.000000|0.000000
99265|1|0|0.000000|0.000000
99266|1|0|0.000000|0.000000
52759|1|57641|0.000000|0.000000
52761|1|87377196|0.000000|0.000001
3337|1|0|0.000000|0.000000
7602|1|0|0.000000|0.000000
184992|1|0|0.000000|0.000000
184993|1|0|0.000000|0.000000
3338|1|55552382|0.000000|0.000001
7603|1|144182206|0.000000|0.000002
146990|0|0|0.000000|0.000000
146991|0|0|0.000000|0.000000
91407|1|0|0.000000|0.000000
91408|1|0|0.000000|0.000000
87548|1|0|0.000000|0.000000
87549|1|0|0.000000|0.000000
41098|0|0|0.000000|0.000000
41104|0|0|0.000000|0.000000
51346|0|0|0.000000|0.000000
51352|0|0|0.000000|0.000000
3340|1|19021|0.000000|0.000000
7605|1|0|0.000000|0.000000
78414|1|0|0.000000|0.000000
78412|1|0|0.000000|0.000000
3341|1|432186636|0.000000|0.000007
7606|1|0|0.000000|0.000000
141778|0|0|0.000000|0.000000
141779|0|0|0.000000|0.000000
93099|1|160|0.000000|0.000000
93100|1|0|0.000000|0.000000
74879|0|0|0.000000|0.000000
74878|0|0|0.000000|0.000000
143493|1|0|0.000000|0.000000
143494|1|0|0.000000|0.000000
3343|0|0|0.000000|0.000000
7608|0|0|0.000000|0.000000
191581|1|0|0.000000|0.000000
191582|1|0|0.000000|0.000000
155033|0|0|0.000000|0.000000
155034|0|0|0.000000|0.000000
3344|1|2754250391|0.000000|0.000046
7609|1|0|0.000000|0.000000
184775|1|0|0.000000|0.000000
184776|1|0|0.000000|0.000000
73464|0|0|0.000000|0.000000
73462|0|0|0.000000|0.000000
124010|0|0|0.000000|0.000000
124011|0|0|0.000000|0.000000
146269|0|0|0.000000|0.000000
146270|0|0|0.000000|0.000000
102396|1|0|0.000000|0.000000
102397|1|0|0.000000|0.000000
150556|1|0|0.000000|0.000000
150557|1|0|0.000000|0.000000
75542|1|0|0.000000|0.000000
75544|1|0|0.000000|0.000000
3346|1|0|0.000000|0.000000
7611|1|0|0.000000|0.000000
41819|1|0|0.000000|0.000000
41821|1|0|0.000000|0.000000
109647|0|0|0.000000|0.000000
109648|0|0|0.000000|0.000000
61797|1|0|0.000000|0.000000
61798|1|0|0.000000|0.000000
78612|1|0|0.000000|0.000000
78610|1|0|0.000000|0.000000
60889|0|0|0.000000|0.000000
60891|0|0|0.000000|0.000000
3347|1|3|0.000000|0.000000
7612|1|0|0.000000|0.000000
163746|1|0|0.000000|0.000000
163747|1|0|0.000000|0.000000
185076|1|0|0.000000|0.000000
185077|1|0|0.000000|0.000000
3349|1|0|0.000000|0.000000
7614|1|0|0.000000|0.000000
133766|0|0|0.000000|0.000000
133767|0|0|0.000000|0.000000
55946|1|0|0.000000|0.000000
55947|1|0|0.000000|0.000000
110809|0|0|0.000000|0.000000
110810|0|0|0.000000|0.000000
68642|0|0|0.000000|0.000000
68643|0|0|0.000000|0.000000
3350|1|603586865|0.000000|0.000010
7615|1|0|0.000000|0.000000
167350|1|0|0.000000|0.000000
167351|1|0|0.000000|0.000000
82214|0|0|0.000000|0.000000
82215|0|0|0.000000|0.000000
3351|1|0|0.000000|0.000000
7616|1|0|0.000000|0.000000
114270|1|0|0.000000|0.000000
114271|1|0|0.000000|0.000000
3353|1|0|0.000000|0.000000
7618|1|0|0.000000|0.000000
110582|0|0|0.000000|0.000000
110583|0|0|0.000000|0.000000
115988|1|0|0.000000|0.000000
115989|1|0|0.000000|0.000000
3354|1|0|0.000000|0.000000
7619|1|6909|0.000000|0.000000
3355|1|7394681|0.000000|0.000000
7620|1|0|0.000000|0.000000
146007|1|1289251|0.000000|0.000000
146008|11617|3257335479|0.000105|0.000054
3356|0|0|0.000000|0.000000
7621|0|0|0.000000|0.000000
123558|0|0|0.000000|0.000000
123559|0|0|0.000000|0.000000
86430|1|0|0.000000|0.000000
86431|1|0|0.000000|0.000000
108543|1|0|0.000000|0.000000
108544|1|0|0.000000|0.000000
3357|1|0|0.000000|0.000000
7622|1|0|0.000000|0.000000
3358|1|878|0.000000|0.000000
7623|1|527242966|0.000000|0.000009
140752|0|0|0.000000|0.000000
140753|0|0|0.000000|0.000000
174269|1|0|0.000000|0.000000
174270|1|0|0.000000|0.000000
165931|1|0|0.000000|0.000000
165932|1|0|0.000000|0.000000
122691|1|0|0.000000|0.000000
122692|1|0|0.000000|0.000000
3359|1|1996|0.000000|0.000000
7624|1|0|0.000000|0.000000
3360|1|0|0.000000|0.000000
7625|1|0|0.000000|0.000000
3362|182881|70232050418|0.001648|0.001165
7627|1|0|0.000000|0.000000
127515|1|0|0.000000|0.000000
127516|1|0|0.000000|0.000000
3367|1|0|0.000000|0.000000
7632|1|0|0.000000|0.000000
109160|1|0|0.000000|0.000000
109161|1|0|0.000000|0.000000
3368|1|0|0.000000|0.000000
7633|1|0|0.000000|0.000000
47564|0|0|0.000000|0.000000
47569|0|0|0.000000|0.000000
174769|1|0|0.000000|0.000000
174770|1|0|0.000000|0.000000
80274|1|0|0.000000|0.000000
80273|1|0|0.000000|0.000000
3369|1|907136|0.000000|0.000000
7634|1|0|0.000000|0.000000
190768|1|0|0.000000|0.000000
190769|1|0|0.000000|0.000000
3370|1|123237102|0.000000|0.000002
7635|1|0|0.000000|0.000000
186261|1|134|0.000000|0.000000
186262|1|271|0.000000|0.000000
113976|0|0|0.000000|0.000000
113977|0|0|0.000000|0.000000
137018|1|27675074|0.000000|0.000000
137019|1|0|0.000000|0.000000
145375|0|0|0.000000|0.000000
145376|0|0|0.000000|0.000000
89204|1|0|0.000000|0.000000
89205|1|0|0.000000|0.000000
103473|1|824|0.000000|0.000000
103474|1|536|0.000000|0.000000
180673|1|0|0.000000|0.000000
180674|1|0|0.000000|0.000000
172253|1|79219|0.000000|0.000000
172254|1|0|0.000000|0.000000
118026|1|0|0.000000|0.000000
118027|1|225157|0.000000|0.000000
3372|1|0|0.000000|0.000000
7637|1|0|0.000000|0.000000
3373|1|6982580|0.000000|0.000000
7638|1|0|0.000000|0.000000
3374|1|0|0.000000|0.000000
7639|1|0|0.000000|0.000000
183306|1|0|0.000000|0.000000
183307|1|0|0.000000|0.000000
182919|1|0|0.000000|0.000000
182920|1|0|0.000000|0.000000
110807|0|0|0.000000|0.000000
110808|0|0|0.000000|0.000000
141734|0|0|0.000000|0.000000
141735|0|0|0.000000|0.000000
3377|1|114132422161|0.000000|0.001893
7642|1|0|0.000000|0.000000
3378|0|0|0.000000|0.000000
7643|0|0|0.000000|0.000000
3379|1|20790824300|0.000000|0.000345
7644|1|0|0.000000|0.000000
57546|1|0|0.000000|0.000000
57554|1|0|0.000000|0.000000
163356|1|0|0.000000|0.000000
163357|1|0|0.000000|0.000000
3380|1|0|0.000000|0.000000
7645|1|0|0.000000|0.000000
56678|1|2905|0.000000|0.000000
56679|1|598678579|0.000000|0.000010
139559|0|0|0.000000|0.000000
139560|0|0|0.000000|0.000000
144870|0|0|0.000000|0.000000
144871|0|0|0.000000|0.000000
179383|1|0|0.000000|0.000000
179384|1|0|0.000000|0.000000
3381|1|0|0.000000|0.000000
7646|1|0|0.000000|0.000000
89010|1|0|0.000000|0.000000
89011|1|0|0.000000|0.000000
3382|1|0|0.000000|0.000000
7647|1|0|0.000000|0.000000
147835|0|0|0.000000|0.000000
147836|0|0|0.000000|0.000000
117333|1|2426477349|0.000000|0.000040
117334|1|11594863|0.000000|0.000000
3384|1|0|0.000000|0.000000
7649|1|0|0.000000|0.000000
72495|0|0|0.000000|0.000000
72493|0|0|0.000000|0.000000
89612|1|0|0.000000|0.000000
89613|1|0|0.000000|0.000000
51688|1|0|0.000000|0.000000
51691|1|0|0.000000|0.000000
155065|1|0|0.000000|0.000000
155066|1|0|0.000000|0.000000
170527|1|29219310|0.000000|0.000000
170528|11617|3648096378|0.000105|0.000061
171046|1|0|0.000000|0.000000
171047|1|0|0.000000|0.000000
167086|1|0|0.000000|0.000000
167087|1|0|0.000000|0.000000
142943|1|0|0.000000|0.000000
142944|1|0|0.000000|0.000000
3386|1|69|0.000000|0.000000
7651|1|0|0.000000|0.000000
3387|1|0|0.000000|0.000000
7652|1|0|0.000000|0.000000
3388|0|0|0.000000|0.000000
7653|0|0|0.000000|0.000000
3389|1|0|0.000000|0.000000
7654|1|0|0.000000|0.000000
3390|1|0|0.000000|0.000000
7655|1|0|0.000000|0.000000
3391|1|300|0.000000|0.000000
7656|1|0|0.000000|0.000000
3392|1|1517|0.000000|0.000000
